Date,Time,salesforceName,siteName,energySource,Real Consumption (kWh),TalonRef,Heure Ouverture,Heure Fermeture,Ouverture dim,Margin
2023-06-22,07:00:00,CS625,AIX EST,ELECTRICITY,230,80,4,22,Matin,15
2023-06-22,08:00:00,CS625,AIX EST,ELECTRICITY,233,80,4,22,Matin,15
2023-06-22,09:00:00,CS625,AIX EST,ELECTRICITY,231,80,4,22,Matin,15
2023-06-22,10:00:00,CS625,AIX EST,ELECTRICITY,222,80,4,22,Matin,15
2023-06-22,11:00:00,CS625,AIX EST,ELECTRICITY,206,80,4,22,Matin,15
2023-06-22,12:00:00,CS625,AIX EST,ELECTRICITY,204,80,4,22,Matin,15
2023-06-22,13:00:00,CS625,AIX EST,ELECTRICITY,209,80,4,22,Matin,15
2023-06-22,14:00:00,CS625,AIX EST,ELECTRICITY,227,80,4,22,Matin,15
2023-06-22,15:00:00,CS625,AIX EST,ELECTRICITY,228,80,4,22,Matin,15
2023-06-22,16:00:00,CS625,AIX EST,ELECTRICITY,233,80,4,22,Matin,15
2023-06-22,17:00:00,CS625,AIX EST,ELECTRICITY,230,80,4,22,Matin,15
2023-06-22,18:00:00,CS625,AIX EST,ELECTRICITY,223,80,4,22,Matin,15
2023-06-22,19:00:00,CS625,AIX EST,ELECTRICITY,207,80,4,22,Matin,15
2023-06-22,20:00:00,CS625,AIX EST,ELECTRICITY,204,80,4,22,Matin,15
2023-06-22,21:00:00,CS625,AIX EST,ELECTRICITY,206,80,4,22,Matin,15
2023-06-22,22:00:00,CS625,AIX EST,ELECTRICITY,139,80,4,22,Matin,15
2023-06-22,23:00:00,CS625,AIX EST,ELECTRICITY,123,80,4,22,Matin,15
2023-06-23,00:00:00,CS625,AIX EST,ELECTRICITY,121,80,4,22,Matin,15
2023-06-23,01:00:00,CS625,AIX EST,ELECTRICITY,115,80,4,22,Matin,15
2023-06-23,02:00:00,CS625,AIX EST,ELECTRICITY,119,80,4,22,Matin,15
2023-06-23,03:00:00,CS625,AIX EST,ELECTRICITY,125,80,4,22,Matin,15
2023-06-23,04:00:00,CS625,AIX EST,ELECTRICITY,124,80,4,22,Matin,15
2023-06-23,05:00:00,CS625,AIX EST,ELECTRICITY,134,80,4,22,Matin,15
2023-06-23,06:00:00,CS625,AIX EST,ELECTRICITY,215,80,4,22,Matin,15
2023-06-23,07:00:00,CS625,AIX EST,ELECTRICITY,210,80,4,22,Matin,15
2023-06-23,08:00:00,CS625,AIX EST,ELECTRICITY,226,80,4,22,Matin,15
2023-06-23,09:00:00,CS625,AIX EST,ELECTRICITY,240,80,4,22,Matin,15
2023-06-23,10:00:00,CS625,AIX EST,ELECTRICITY,244,80,4,22,Matin,15
2023-06-23,11:00:00,CS625,AIX EST,ELECTRICITY,228,80,4,22,Matin,15
2023-06-23,12:00:00,CS625,AIX EST,ELECTRICITY,217,80,4,22,Matin,15
2023-06-23,13:00:00,CS625,AIX EST,ELECTRICITY,215,80,4,22,Matin,15
2023-06-23,14:00:00,CS625,AIX EST,ELECTRICITY,252,80,4,22,Matin,15
2023-06-23,15:00:00,CS625,AIX EST,ELECTRICITY,207,80,4,22,Matin,15
2023-06-23,16:00:00,CS625,AIX EST,ELECTRICITY,196,80,4,22,Matin,15
2023-06-23,17:00:00,CS625,AIX EST,ELECTRICITY,192,80,4,22,Matin,15
2023-06-23,18:00:00,CS625,AIX EST,ELECTRICITY,195,80,4,22,Matin,15
2023-06-23,19:00:00,CS625,AIX EST,ELECTRICITY,241,80,4,22,Matin,15
2023-06-23,20:00:00,CS625,AIX EST,ELECTRICITY,224,80,4,22,Matin,15
2023-06-23,21:00:00,CS625,AIX EST,ELECTRICITY,228,80,4,22,Matin,15
2023-06-23,22:00:00,CS625,AIX EST,ELECTRICITY,160,80,4,22,Matin,15
2023-06-23,23:00:00,CS625,AIX EST,ELECTRICITY,135,80,4,22,Matin,15
2023-06-24,00:00:00,CS625,AIX EST,ELECTRICITY,130,80,4,22,Matin,15
2023-06-24,01:00:00,CS625,AIX EST,ELECTRICITY,128,80,4,22,Matin,15
2023-06-24,02:00:00,CS625,AIX EST,ELECTRICITY,134,80,4,22,Matin,15
2023-06-24,03:00:00,CS625,AIX EST,ELECTRICITY,128,80,4,22,Matin,15
2023-06-24,04:00:00,CS625,AIX EST,ELECTRICITY,123,80,4,22,Matin,15
2023-06-24,05:00:00,CS625,AIX EST,ELECTRICITY,133,80,4,22,Matin,15
2023-06-24,06:00:00,CS625,AIX EST,ELECTRICITY,213,80,4,22,Matin,15
2023-06-24,07:00:00,CS625,AIX EST,ELECTRICITY,218,80,4,22,Matin,15
2023-06-24,08:00:00,CS625,AIX EST,ELECTRICITY,223,80,4,22,Matin,15
2023-06-24,09:00:00,CS625,AIX EST,ELECTRICITY,228,80,4,22,Matin,15
2023-06-24,10:00:00,CS625,AIX EST,ELECTRICITY,244,80,4,22,Matin,15
2023-06-24,11:00:00,CS625,AIX EST,ELECTRICITY,226,80,4,22,Matin,15
2023-06-24,12:00:00,CS625,AIX EST,ELECTRICITY,226,80,4,22,Matin,15
2023-06-24,13:00:00,CS625,AIX EST,ELECTRICITY,211,80,4,22,Matin,15
2023-06-24,14:00:00,CS625,AIX EST,ELECTRICITY,229,80,4,22,Matin,15
2023-06-24,15:00:00,CS625,AIX EST,ELECTRICITY,237,80,4,22,Matin,15
2023-06-24,16:00:00,CS625,AIX EST,ELECTRICITY,210,80,4,22,Matin,15
2023-06-24,17:00:00,CS625,AIX EST,ELECTRICITY,184,80,4,22,Matin,15
2023-06-24,18:00:00,CS625,AIX EST,ELECTRICITY,190,80,4,22,Matin,15
2023-06-24,19:00:00,CS625,AIX EST,ELECTRICITY,232,80,4,22,Matin,15
2023-06-24,20:00:00,CS625,AIX EST,ELECTRICITY,215,80,4,22,Matin,15
2023-06-24,21:00:00,CS625,AIX EST,ELECTRICITY,223,80,4,22,Matin,15
2023-06-24,22:00:00,CS625,AIX EST,ELECTRICITY,154,80,4,22,Matin,15
2023-06-24,23:00:00,CS625,AIX EST,ELECTRICITY,134,80,4,22,Matin,15
2023-06-25,00:00:00,CS625,AIX EST,ELECTRICITY,126,80,4,22,Matin,15
2023-06-25,01:00:00,CS625,AIX EST,ELECTRICITY,120,80,4,22,Matin,15
2023-06-25,02:00:00,CS625,AIX EST,ELECTRICITY,125,80,4,22,Matin,15
2023-06-25,03:00:00,CS625,AIX EST,ELECTRICITY,126,80,4,22,Matin,15
2023-06-25,04:00:00,CS625,AIX EST,ELECTRICITY,117,80,4,22,Matin,15
2023-06-25,05:00:00,CS625,AIX EST,ELECTRICITY,117,80,4,22,Matin,15
2023-06-25,06:00:00,CS625,AIX EST,ELECTRICITY,139,80,4,22,Matin,15
2023-06-25,07:00:00,CS625,AIX EST,ELECTRICITY,180,80,4,22,Matin,15
2023-06-25,08:00:00,CS625,AIX EST,ELECTRICITY,173,80,4,22,Matin,15
2023-06-25,09:00:00,CS625,AIX EST,ELECTRICITY,193,80,4,22,Matin,15
2023-06-25,10:00:00,CS625,AIX EST,ELECTRICITY,205,80,4,22,Matin,15
2023-06-25,11:00:00,CS625,AIX EST,ELECTRICITY,211,80,4,22,Matin,15
2023-06-25,12:00:00,CS625,AIX EST,ELECTRICITY,209,80,4,22,Matin,15
2023-06-25,13:00:00,CS625,AIX EST,ELECTRICITY,196,80,4,22,Matin,15
2023-06-25,14:00:00,CS625,AIX EST,ELECTRICITY,216,80,4,22,Matin,15
2023-06-25,15:00:00,CS625,AIX EST,ELECTRICITY,177,80,4,22,Matin,15
2023-06-25,16:00:00,CS625,AIX EST,ELECTRICITY,173,80,4,22,Matin,15
2023-06-25,17:00:00,CS625,AIX EST,ELECTRICITY,174,80,4,22,Matin,15
2023-06-25,18:00:00,CS625,AIX EST,ELECTRICITY,179,80,4,22,Matin,15
2023-06-25,19:00:00,CS625,AIX EST,ELECTRICITY,221,80,4,22,Matin,15
2023-06-25,20:00:00,CS625,AIX EST,ELECTRICITY,212,80,4,22,Matin,15
2023-06-25,21:00:00,CS625,AIX EST,ELECTRICITY,221,80,4,22,Matin,15
2023-06-25,22:00:00,CS625,AIX EST,ELECTRICITY,160,80,4,22,Matin,15
2023-06-25,23:00:00,CS625,AIX EST,ELECTRICITY,133,80,4,22,Matin,15
2023-06-18,00:00:00,CG820,FRÉJUS,ELECTRICITY,263,205,4,21,Journée,30
2023-06-18,01:00:00,CG820,FRÉJUS,ELECTRICITY,281,205,4,21,Journée,30
2023-06-18,02:00:00,CG820,FRÉJUS,ELECTRICITY,312,205,4,21,Journée,30
2023-06-18,03:00:00,CG820,FRÉJUS,ELECTRICITY,283,205,4,21,Journée,30
2023-06-18,04:00:00,CG820,FRÉJUS,ELECTRICITY,310,205,4,21,Journée,30
2023-06-18,05:00:00,CG820,FRÉJUS,ELECTRICITY,318,205,4,21,Journée,30
2023-06-18,06:00:00,CG820,FRÉJUS,ELECTRICITY,327,205,4,21,Journée,30
2023-06-18,07:00:00,CG820,FRÉJUS,ELECTRICITY,360,205,4,21,Journée,30
2023-06-18,08:00:00,CG820,FRÉJUS,ELECTRICITY,373,205,4,21,Journée,30
2023-06-18,09:00:00,CG820,FRÉJUS,ELECTRICITY,394,205,4,21,Journée,30
2023-06-18,10:00:00,CG820,FRÉJUS,ELECTRICITY,378,205,4,21,Journée,30
2023-06-18,11:00:00,CG820,FRÉJUS,ELECTRICITY,407,205,4,21,Journée,30
2023-06-18,12:00:00,CG820,FRÉJUS,ELECTRICITY,425,205,4,21,Journée,30
2023-06-18,13:00:00,CG820,FRÉJUS,ELECTRICITY,435,205,4,21,Journée,30
2023-06-18,14:00:00,CG820,FRÉJUS,ELECTRICITY,462,205,4,21,Journée,30
2023-06-18,15:00:00,CG820,FRÉJUS,ELECTRICITY,464,205,4,21,Journée,30
2023-06-18,16:00:00,CG820,FRÉJUS,ELECTRICITY,454,205,4,21,Journée,30
2023-06-18,17:00:00,CG820,FRÉJUS,ELECTRICITY,461,205,4,21,Journée,30
2023-06-18,18:00:00,CG820,FRÉJUS,ELECTRICITY,453,205,4,21,Journée,30
2023-06-18,19:00:00,CG820,FRÉJUS,ELECTRICITY,444,205,4,21,Journée,30
2023-06-18,20:00:00,CG820,FRÉJUS,ELECTRICITY,429,205,4,21,Journée,30
2023-06-18,21:00:00,CG820,FRÉJUS,ELECTRICITY,332,205,4,21,Journée,30
2023-06-18,22:00:00,CG820,FRÉJUS,ELECTRICITY,269,205,4,21,Journée,30
2023-06-18,23:00:00,CG820,FRÉJUS,ELECTRICITY,266,205,4,21,Journée,30
2023-06-19,00:00:00,CG820,FRÉJUS,ELECTRICITY,260,205,4,21,Journée,30
2023-06-19,01:00:00,CG820,FRÉJUS,ELECTRICITY,275,205,4,21,Journée,30
2023-06-19,02:00:00,CG820,FRÉJUS,ELECTRICITY,301,205,4,21,Journée,30
2023-06-19,03:00:00,CG820,FRÉJUS,ELECTRICITY,285,205,4,21,Journée,30
2023-06-19,04:00:00,CG820,FRÉJUS,ELECTRICITY,349,205,4,21,Journée,30
2023-06-19,05:00:00,CG820,FRÉJUS,ELECTRICITY,466,205,4,21,Journée,30
2023-06-19,06:00:00,CG820,FRÉJUS,ELECTRICITY,450,205,4,21,Journée,30
2023-06-19,07:00:00,CG820,FRÉJUS,ELECTRICITY,412,205,4,21,Journée,30
2023-06-19,08:00:00,CG820,FRÉJUS,ELECTRICITY,433,205,4,21,Journée,30
2023-06-19,09:00:00,CG820,FRÉJUS,ELECTRICITY,435,205,4,21,Journée,30
2023-06-19,10:00:00,CG820,FRÉJUS,ELECTRICITY,432,205,4,21,Journée,30
2023-06-19,11:00:00,CG820,FRÉJUS,ELECTRICITY,495,205,4,21,Journée,30
2023-06-19,12:00:00,CG820,FRÉJUS,ELECTRICITY,472,205,4,21,Journée,30
2023-06-19,13:00:00,CG820,FRÉJUS,ELECTRICITY,494,205,4,21,Journée,30
2023-06-19,14:00:00,CG820,FRÉJUS,ELECTRICITY,506,205,4,21,Journée,30
2023-06-19,15:00:00,CG820,FRÉJUS,ELECTRICITY,512,205,4,21,Journée,30
2023-06-19,16:00:00,CG820,FRÉJUS,ELECTRICITY,471,205,4,21,Journée,30
2023-06-19,17:00:00,CG820,FRÉJUS,ELECTRICITY,472,205,4,21,Journée,30
2023-06-19,18:00:00,CG820,FRÉJUS,ELECTRICITY,437,205,4,21,Journée,30
2023-06-19,19:00:00,CG820,FRÉJUS,ELECTRICITY,454,205,4,21,Journée,30
2023-06-19,20:00:00,CG820,FRÉJUS,ELECTRICITY,441,205,4,21,Journée,30
2023-06-19,21:00:00,CG820,FRÉJUS,ELECTRICITY,356,205,4,21,Journée,30
2023-06-19,22:00:00,CG820,FRÉJUS,ELECTRICITY,289,205,4,21,Journée,30
2023-06-19,23:00:00,CG820,FRÉJUS,ELECTRICITY,278,205,4,21,Journée,30
2023-06-20,00:00:00,CG820,FRÉJUS,ELECTRICITY,271,205,4,21,Journée,30
2023-06-20,01:00:00,CG820,FRÉJUS,ELECTRICITY,283,205,4,21,Journée,30
2023-06-20,02:00:00,CG820,FRÉJUS,ELECTRICITY,313,205,4,21,Journée,30
2023-06-20,03:00:00,CG820,FRÉJUS,ELECTRICITY,289,205,4,21,Journée,30
2023-06-20,04:00:00,CG820,FRÉJUS,ELECTRICITY,352,205,4,21,Journée,30
2023-06-20,05:00:00,CG820,FRÉJUS,ELECTRICITY,459,205,4,21,Journée,30
2023-06-20,06:00:00,CG820,FRÉJUS,ELECTRICITY,432,205,4,21,Journée,30
2023-06-20,07:00:00,CG820,FRÉJUS,ELECTRICITY,457,205,4,21,Journée,30
2023-06-20,08:00:00,CG820,FRÉJUS,ELECTRICITY,474,205,4,21,Journée,30
2023-06-20,09:00:00,CG820,FRÉJUS,ELECTRICITY,434,205,4,21,Journée,30
2023-06-20,10:00:00,CG820,FRÉJUS,ELECTRICITY,410,205,4,21,Journée,30
2023-06-20,11:00:00,CG820,FRÉJUS,ELECTRICITY,445,205,4,21,Journée,30
2023-06-20,12:00:00,CG820,FRÉJUS,ELECTRICITY,435,205,4,21,Journée,30
2023-06-20,13:00:00,CG820,FRÉJUS,ELECTRICITY,457,205,4,21,Journée,30
2023-06-20,14:00:00,CG820,FRÉJUS,ELECTRICITY,472,205,4,21,Journée,30
2023-06-20,15:00:00,CG820,FRÉJUS,ELECTRICITY,484,205,4,21,Journée,30
2023-06-20,16:00:00,CG820,FRÉJUS,ELECTRICITY,460,205,4,21,Journée,30
2023-06-20,17:00:00,CG820,FRÉJUS,ELECTRICITY,464,205,4,21,Journée,30
2023-06-20,18:00:00,CG820,FRÉJUS,ELECTRICITY,457,205,4,21,Journée,30
2023-06-20,19:00:00,CG820,FRÉJUS,ELECTRICITY,443,205,4,21,Journée,30
2023-06-20,20:00:00,CG820,FRÉJUS,ELECTRICITY,432,205,4,21,Journée,30
2023-06-20,21:00:00,CG820,FRÉJUS,ELECTRICITY,342,205,4,21,Journée,30
2023-06-20,22:00:00,CG820,FRÉJUS,ELECTRICITY,280,205,4,21,Journée,30
2023-06-20,23:00:00,CG820,FRÉJUS,ELECTRICITY,271,205,4,21,Journée,30
2023-06-21,00:00:00,CG820,FRÉJUS,ELECTRICITY,261,205,4,21,Journée,30
2023-06-21,01:00:00,CG820,FRÉJUS,ELECTRICITY,286,205,4,21,Journée,30
2023-06-21,02:00:00,CG820,FRÉJUS,ELECTRICITY,305,205,4,21,Journée,30
2023-06-21,03:00:00,CG820,FRÉJUS,ELECTRICITY,303,205,4,21,Journée,30
2023-06-21,04:00:00,CG820,FRÉJUS,ELECTRICITY,356,205,4,21,Journée,30
2023-06-21,05:00:00,CG820,FRÉJUS,ELECTRICITY,439,205,4,21,Journée,30
2023-06-21,06:00:00,CG820,FRÉJUS,ELECTRICITY,447,205,4,21,Journée,30
2023-06-21,07:00:00,CG820,FRÉJUS,ELECTRICITY,447,205,4,21,Journée,30
2023-06-21,08:00:00,CG820,FRÉJUS,ELECTRICITY,464,205,4,21,Journée,30
2023-06-21,09:00:00,CG820,FRÉJUS,ELECTRICITY,427,205,4,21,Journée,30
2023-06-21,10:00:00,CG820,FRÉJUS,ELECTRICITY,427,205,4,21,Journée,30
2023-06-21,11:00:00,CG820,FRÉJUS,ELECTRICITY,459,205,4,21,Journée,30
2023-06-21,12:00:00,CG820,FRÉJUS,ELECTRICITY,455,205,4,21,Journée,30
2023-06-21,13:00:00,CG820,FRÉJUS,ELECTRICITY,467,205,4,21,Journée,30
2023-06-21,14:00:00,CG820,FRÉJUS,ELECTRICITY,496,205,4,21,Journée,30
2023-06-21,15:00:00,CG820,FRÉJUS,ELECTRICITY,490,205,4,21,Journée,30
2023-06-21,16:00:00,CG820,FRÉJUS,ELECTRICITY,474,205,4,21,Journée,30
2023-06-21,17:00:00,CG820,FRÉJUS,ELECTRICITY,481,205,4,21,Journée,30
2023-06-21,18:00:00,CG820,FRÉJUS,ELECTRICITY,467,205,4,21,Journée,30
2023-06-21,19:00:00,CG820,FRÉJUS,ELECTRICITY,473,205,4,21,Journée,30
2023-06-21,20:00:00,CG820,FRÉJUS,ELECTRICITY,444,205,4,21,Journée,30
2023-06-21,21:00:00,CG820,FRÉJUS,ELECTRICITY,346,205,4,21,Journée,30
2023-06-21,22:00:00,CG820,FRÉJUS,ELECTRICITY,285,205,4,21,Journée,30
2023-06-21,23:00:00,CG820,FRÉJUS,ELECTRICITY,264,205,4,21,Journée,30
2023-06-22,00:00:00,CG820,FRÉJUS,ELECTRICITY,260,205,4,21,Journée,30
2023-06-22,01:00:00,CG820,FRÉJUS,ELECTRICITY,280,205,4,21,Journée,30
2023-06-22,02:00:00,CG820,FRÉJUS,ELECTRICITY,319,205,4,21,Journée,30
2023-06-22,03:00:00,CG820,FRÉJUS,ELECTRICITY,289,205,4,21,Journée,30
2023-06-22,04:00:00,CG820,FRÉJUS,ELECTRICITY,352,205,4,21,Journée,30
2023-06-22,05:00:00,CG820,FRÉJUS,ELECTRICITY,453,205,4,21,Journée,30
2023-06-22,06:00:00,CG820,FRÉJUS,ELECTRICITY,434,205,4,21,Journée,30
2023-06-22,07:00:00,CG820,FRÉJUS,ELECTRICITY,472,205,4,21,Journée,30
2023-06-22,08:00:00,CG820,FRÉJUS,ELECTRICITY,465,205,4,21,Journée,30
2023-06-22,09:00:00,CG820,FRÉJUS,ELECTRICITY,451,205,4,21,Journée,30
2023-06-22,10:00:00,CG820,FRÉJUS,ELECTRICITY,465,205,4,21,Journée,30
2023-06-22,11:00:00,CG820,FRÉJUS,ELECTRICITY,476,205,4,21,Journée,30
2023-06-22,12:00:00,CG820,FRÉJUS,ELECTRICITY,465,205,4,21,Journée,30
2023-06-22,13:00:00,CG820,FRÉJUS,ELECTRICITY,464,205,4,21,Journée,30
2023-06-22,14:00:00,CG820,FRÉJUS,ELECTRICITY,450,205,4,21,Journée,30
2023-06-22,15:00:00,CG820,FRÉJUS,ELECTRICITY,453,205,4,21,Journée,30
2023-06-22,16:00:00,CG820,FRÉJUS,ELECTRICITY,430,205,4,21,Journée,30
2023-06-22,17:00:00,CG820,FRÉJUS,ELECTRICITY,445,205,4,21,Journée,30
2023-06-22,18:00:00,CG820,FRÉJUS,ELECTRICITY,453,205,4,21,Journée,30
2023-06-22,19:00:00,CG820,FRÉJUS,ELECTRICITY,459,205,4,21,Journée,30
2023-06-22,20:00:00,CG820,FRÉJUS,ELECTRICITY,435,205,4,21,Journée,30
2023-06-22,21:00:00,CG820,FRÉJUS,ELECTRICITY,340,205,4,21,Journée,30
2023-06-22,22:00:00,CG820,FRÉJUS,ELECTRICITY,292,205,4,21,Journée,30
2023-06-22,23:00:00,CG820,FRÉJUS,ELECTRICITY,267,205,4,21,Journée,30
2023-06-23,00:00:00,CG820,FRÉJUS,ELECTRICITY,268,205,4,21,Journée,30
2023-06-23,01:00:00,CG820,FRÉJUS,ELECTRICITY,283,205,4,21,Journée,30
2023-06-23,02:00:00,CG820,FRÉJUS,ELECTRICITY,309,205,4,21,Journée,30
2023-06-23,03:00:00,CG820,FRÉJUS,ELECTRICITY,310,205,4,21,Journée,30
2023-06-23,04:00:00,CG820,FRÉJUS,ELECTRICITY,356,205,4,21,Journée,30
2023-06-23,05:00:00,CG820,FRÉJUS,ELECTRICITY,450,205,4,21,Journée,30
2023-06-23,06:00:00,CG820,FRÉJUS,ELECTRICITY,440,205,4,21,Journée,30
2023-06-23,07:00:00,CG820,FRÉJUS,ELECTRICITY,459,205,4,21,Journée,30
2023-06-23,08:00:00,CG820,FRÉJUS,ELECTRICITY,440,205,4,21,Journée,30
2023-06-23,09:00:00,CG820,FRÉJUS,ELECTRICITY,432,205,4,21,Journée,30
2023-06-23,10:00:00,CG820,FRÉJUS,ELECTRICITY,452,205,4,21,Journée,30
2023-06-23,11:00:00,CG820,FRÉJUS,ELECTRICITY,482,205,4,21,Journée,30
2023-06-23,12:00:00,CG820,FRÉJUS,ELECTRICITY,497,205,4,21,Journée,30
2023-06-23,13:00:00,CG820,FRÉJUS,ELECTRICITY,516,205,4,21,Journée,30
2023-06-23,14:00:00,CG820,FRÉJUS,ELECTRICITY,520,205,4,21,Journée,30
2023-06-23,15:00:00,CG820,FRÉJUS,ELECTRICITY,507,205,4,21,Journée,30
2023-06-23,16:00:00,CG820,FRÉJUS,ELECTRICITY,497,205,4,21,Journée,30
2023-06-23,17:00:00,CG820,FRÉJUS,ELECTRICITY,492,205,4,21,Journée,30
2023-06-23,18:00:00,CG820,FRÉJUS,ELECTRICITY,491,205,4,21,Journée,30
2023-06-23,19:00:00,CG820,FRÉJUS,ELECTRICITY,477,205,4,21,Journée,30
2023-06-23,20:00:00,CG820,FRÉJUS,ELECTRICITY,484,205,4,21,Journée,30
2023-06-23,21:00:00,CG820,FRÉJUS,ELECTRICITY,345,205,4,21,Journée,30
2023-06-23,22:00:00,CG820,FRÉJUS,ELECTRICITY,292,205,4,21,Journée,30
2023-06-23,23:00:00,CG820,FRÉJUS,ELECTRICITY,278,205,4,21,Journée,30
2023-06-24,00:00:00,CG820,FRÉJUS,ELECTRICITY,273,205,4,21,Journée,30
2023-06-24,01:00:00,CG820,FRÉJUS,ELECTRICITY,292,205,4,21,Journée,30
2023-06-24,02:00:00,CG820,FRÉJUS,ELECTRICITY,309,205,4,21,Journée,30
2023-06-24,03:00:00,CG820,FRÉJUS,ELECTRICITY,311,205,4,21,Journée,30
2023-06-24,04:00:00,CG820,FRÉJUS,ELECTRICITY,350,205,4,21,Journée,30
2023-06-24,05:00:00,CG820,FRÉJUS,ELECTRICITY,457,205,4,21,Journée,30
2023-06-24,06:00:00,CG820,FRÉJUS,ELECTRICITY,445,205,4,21,Journée,30
2023-06-24,07:00:00,CG820,FRÉJUS,ELECTRICITY,451,205,4,21,Journée,30
2023-06-24,08:00:00,CG820,FRÉJUS,ELECTRICITY,489,205,4,21,Journée,30
2023-06-24,09:00:00,CG820,FRÉJUS,ELECTRICITY,446,205,4,21,Journée,30
2023-06-24,10:00:00,CG820,FRÉJUS,ELECTRICITY,469,205,4,21,Journée,30
2023-06-24,11:00:00,CG820,FRÉJUS,ELECTRICITY,477,205,4,21,Journée,30
2023-06-24,12:00:00,CG820,FRÉJUS,ELECTRICITY,487,205,4,21,Journée,30
2023-06-24,13:00:00,CG820,FRÉJUS,ELECTRICITY,499,205,4,21,Journée,30
2023-06-24,14:00:00,CG820,FRÉJUS,ELECTRICITY,519,205,4,21,Journée,30
2023-06-24,15:00:00,CG820,FRÉJUS,ELECTRICITY,508,205,4,21,Journée,30
2023-06-24,16:00:00,CG820,FRÉJUS,ELECTRICITY,504,205,4,21,Journée,30
2023-06-24,17:00:00,CG820,FRÉJUS,ELECTRICITY,503,205,4,21,Journée,30
2023-06-24,18:00:00,CG820,FRÉJUS,ELECTRICITY,483,205,4,21,Journée,30
2023-06-24,19:00:00,CG820,FRÉJUS,ELECTRICITY,492,205,4,21,Journée,30
2023-06-24,20:00:00,CG820,FRÉJUS,ELECTRICITY,465,205,4,21,Journée,30
2023-06-24,21:00:00,CG820,FRÉJUS,ELECTRICITY,360,205,4,21,Journée,30
2023-06-24,22:00:00,CG820,FRÉJUS,ELECTRICITY,292,205,4,21,Journée,30
2023-06-24,23:00:00,CG820,FRÉJUS,ELECTRICITY,276,205,4,21,Journée,30
2023-06-25,00:00:00,CG820,FRÉJUS,ELECTRICITY,266,205,4,21,Journée,30
2023-06-25,01:00:00,CG820,FRÉJUS,ELECTRICITY,287,205,4,21,Journée,30
2023-06-25,02:00:00,CG820,FRÉJUS,ELECTRICITY,306,205,4,21,Journée,30
2023-06-25,03:00:00,CG820,FRÉJUS,ELECTRICITY,291,205,4,21,Journée,30
2023-06-25,04:00:00,CG820,FRÉJUS,ELECTRICITY,315,205,4,21,Journée,30
2023-06-25,05:00:00,CG820,FRÉJUS,ELECTRICITY,405,205,4,21,Journée,30
2023-06-25,06:00:00,CG820,FRÉJUS,ELECTRICITY,379,205,4,21,Journée,30
2023-06-25,07:00:00,CG820,FRÉJUS,ELECTRICITY,394,205,4,21,Journée,30
2023-06-25,08:00:00,CG820,FRÉJUS,ELECTRICITY,440,205,4,21,Journée,30
2023-06-25,09:00:00,CG820,FRÉJUS,ELECTRICITY,423,205,4,21,Journée,30
2023-06-25,10:00:00,CG820,FRÉJUS,ELECTRICITY,423,205,4,21,Journée,30
2023-06-25,11:00:00,CG820,FRÉJUS,ELECTRICITY,457,205,4,21,Journée,30
2023-06-25,12:00:00,CG820,FRÉJUS,ELECTRICITY,470,205,4,21,Journée,30
2023-06-25,13:00:00,CG820,FRÉJUS,ELECTRICITY,485,205,4,21,Journée,30
2023-06-25,14:00:00,CG820,FRÉJUS,ELECTRICITY,499,205,4,21,Journée,30
2023-06-25,15:00:00,CG820,FRÉJUS,ELECTRICITY,530,205,4,21,Journée,30
2023-06-25,16:00:00,CG820,FRÉJUS,ELECTRICITY,520,205,4,21,Journée,30
2023-06-25,17:00:00,CG820,FRÉJUS,ELECTRICITY,528,205,4,21,Journée,30
2023-06-25,18:00:00,CG820,FRÉJUS,ELECTRICITY,517,205,4,21,Journée,30
2023-06-25,19:00:00,CG820,FRÉJUS,ELECTRICITY,510,205,4,21,Journée,30
2023-06-25,20:00:00,CG820,FRÉJUS,ELECTRICITY,506,205,4,21,Journée,30
2023-06-25,21:00:00,CG820,FRÉJUS,ELECTRICITY,349,205,4,21,Journée,30
2023-06-25,22:00:00,CG820,FRÉJUS,ELECTRICITY,298,205,4,21,Journée,30
2023-06-25,23:00:00,CG820,FRÉJUS,ELECTRICITY,277,205,4,21,Journée,30
2023-06-18,00:00:00,CG350,ANGERS,ELECTRICITY,270,210,4,21,Matin,50
2023-06-18,01:00:00,CG350,ANGERS,ELECTRICITY,275,210,4,21,Matin,50
2023-06-18,02:00:00,CG350,ANGERS,ELECTRICITY,262,210,4,21,Matin,50
2023-06-18,03:00:00,CG350,ANGERS,ELECTRICITY,263,210,4,21,Matin,50
2023-06-18,04:00:00,CG350,ANGERS,ELECTRICITY,269,210,4,21,Matin,50
2023-06-18,05:00:00,CG350,ANGERS,ELECTRICITY,279,210,4,21,Matin,50
2023-06-18,06:00:00,CG350,ANGERS,ELECTRICITY,299,210,4,21,Matin,50
2023-06-18,07:00:00,CG350,ANGERS,ELECTRICITY,393,210,4,21,Matin,50
2023-06-18,08:00:00,CG350,ANGERS,ELECTRICITY,506,210,4,21,Matin,50
2023-06-18,09:00:00,CG350,ANGERS,ELECTRICITY,542,210,4,21,Matin,50
2023-06-18,10:00:00,CG350,ANGERS,ELECTRICITY,561,210,4,21,Matin,50
2023-06-18,11:00:00,CG350,ANGERS,ELECTRICITY,578,210,4,21,Matin,50
2023-06-18,12:00:00,CG350,ANGERS,ELECTRICITY,472,210,4,21,Matin,50
